0.815,0.379,1
0.788,0.407,1
0.710,0.426,1
0.772,0.375,1
0.792,0.320,1
0.758,0.315,1
0.749,0.376,1
0.740,0.322,1
0.785,0.333,1
0.861,0.292,1
0.822,0.323,1
0.863,0.317,1
0.846,0.299,1
0.925,0.328,1
0.990,0.413,1
0.918,0.351,1
0.913,0.362,1
0.941,0.347,1
0.958,0.301,1
0.853,0.399,1
0.844,0.458,1
0.869,0.437,1
0.884,0.452,1
0.925,0.434,1
0.763,0.460,1
0.729,0.375,1
0.688,0.413,1
0.732,0.401,1
0.827,0.479,1
0.695,0.335,1
0.760,0.381,1
0.733,0.316,1
0.688,0.326,1
0.678,0.326,1
0.824,0.351,1
0.854,0.344,1
0.793,0.274,1
0.809,0.334,1
0.811,0.334,1
0.884,0.364,1
0.820,0.331,1
0.872,0.414,1
0.903,0.375,1
0.950,0.378,1
0.841,0.432,1
0.927,0.413,1
0.823,0.466,1
0.801,0.484,1
0.833,0.472,1
0.719,0.405,1
0.716,0.378,1
0.709,0.494,1
0.683,0.426,1
0.739,0.402,1
0.670,0.376,1
0.739,0.405,1
0.766,0.321,1
0.735,0.363,1
0.701,0.432,1
0.772,0.312,1
0.778,0.381,1
0.735,0.398,1
0.785,0.338,1
0.793,0.369,1
0.813,0.388,1
0.912,0.383,1
0.836,0.396,1
0.840,0.443,1
0.818,0.418,1
0.750,0.408,1
0.860,0.488,1
0.787,0.466,1
0.834,0.446,1
0.806,0.428,1
0.710,0.395,1
0.705,0.440,1
0.745,0.398,1
0.754,0.430,1
0.792,0.447,1
0.742,0.363,1
0.770,0.353,1
0.809,0.379,1
0.785,0.377,1
0.767,0.368,1
0.839,0.381,1
0.792,0.338,1
0.864,0.337,1
0.764,0.383,1
0.778,0.393,1
0.861,0.412,1
0.818,0.426,1
0.850,0.371,1
0.824,0.474,1
0.846,0.405,1
0.899,0.414,1
0.834,0.365,1
0.837,0.394,1
0.799,0.449,1
0.844,0.403,1
0.804,0.340,1
0.833,0.414,1
0.756,0.346,1
0.807,0.433,1
0.847,0.356,1
0.838,0.397,1
0.829,0.349,1
0.801,0.417,1
0.790,0.450,1
0.794,0.410,1
0.787,0.449,1
0.846,0.377,1
0.843,0.407,1
0.777,0.376,1
0.787,0.379,1
0.840,0.435,1
0.823,0.399,1
0.866,0.426,1
0.837,0.471,1
0.810,0.447,1
0.785,0.461,1
0.830,0.392,1
0.849,0.432,1
0.851,0.430,1
0.869,0.423,1
0.860,0.464,1
0.829,0.440,1
0.799,0.400,1
0.845,0.418,1
0.845,0.386,1
0.815,0.418,1
0.918,0.404,1
0.816,0.444,1
0.785,0.331,1
0.813,0.420,1
0.860,0.469,1
0.920,0.470,1
0.879,0.452,1
0.875,0.429,1
0.866,0.408,1
0.884,0.476,1
0.891,0.549,1
0.940,0.464,1
0.853,0.469,1
0.879,0.486,1
0.870,0.436,1
0.802,0.449,1
0.763,0.506,1
0.783,0.464,1
0.884,0.457,1
0.824,0.410,1
0.808,0.411,1
0.781,0.370,1
0.800,0.410,1
0.816,0.448,1
0.847,0.422,1
0.823,0.388,1
0.919,0.437,1
0.882,0.360,1
0.869,0.427,1
0.955,0.488,1
0.854,0.459,1
0.886,0.468,1
0.915,0.450,1
0.861,0.471,1
0.854,0.506,1
0.807,0.555,1
0.827,0.532,1
0.789,0.491,1
0.820,0.466,1
0.684,0.361,1
0.729,0.452,1
0.724,0.360,1
0.723,0.497,1
0.697,0.421,1
0.755,0.396,1
0.720,0.474,1
0.729,0.366,1
0.743,0.329,1
0.778,0.427,1
0.746,0.384,1
0.707,0.373,1
0.788,0.411,1
0.744,0.431,1
0.704,0.400,1
0.729,0.383,1
0.767,0.385,1
0.730,0.428,1
0.742,0.381,1
0.828,0.412,1
0.700,0.350,1
0.648,0.340,1
0.628,0.351,1
0.725,0.301,1
0.658,0.385,1
0.629,0.275,1
0.691,0.303,1
0.696,0.287,1
0.693,0.324,1
0.708,0.300,1
0.733,0.334,1
0.750,0.395,1
0.698,0.346,1
0.720,0.355,1
0.741,0.325,1
0.782,0.371,1
0.741,0.383,1
0.716,0.408,1
0.708,0.383,1
0.680,0.384,1
0.778,0.288,1
0.720,0.325,1
0.716,0.352,1
0.716,0.384,1
0.707,0.361,1
0.688,0.358,1
0.702,0.311,1
0.712,0.305,1
0.689,0.405,1
0.731,0.282,1
0.747,0.379,1
0.712,0.353,1
0.764,0.291,1
0.739,0.322,1
0.699,0.382,1
0.754,0.311,1
0.783,0.391,1
0.769,0.311,1
0.763,0.380,1
0.756,0.347,1
0.729,0.365,1
0.756,0.333,1
0.743,0.388,1
0.782,0.339,1
0.769,0.294,1
0.591,0.265,1
0.607,0.242,1
0.571,0.309,1
0.601,0.338,1
0.618,0.261,1
0.594,0.295,1
0.687,0.285,1
0.688,0.338,1
0.664,0.296,1
0.648,0.315,1
0.602,0.297,1
0.576,0.357,1
0.631,0.358,1
0.691,0.295,1
0.623,0.341,1
0.667,0.380,1
0.671,0.333,1
0.603,0.263,1
0.661,0.332,1
0.680,0.325,1
0.625,0.326,1
0.599,0.326,1
0.574,0.333,1
0.686,0.336,1
0.589,0.322,1
0.669,0.294,1
0.624,0.308,1
0.648,0.340,1
0.700,0.416,1
0.700,0.309,1
